,material_name,critical_temp,number_of_elements,wtd_gmean_atomic_mass,wtd_gmean_fie,wtd_gmean_atomic_radius,wtd_gmean_Density,wtd_gmean_ElectronAffinity,wtd_gmean_FusionHeat,wtd_gmean_ThermalConductivity,wtd_gmean_Valence
6138,Hg1Ba2Ca2Cu3O8,123.0,5,35.6129512913689,931.716636693768,93.71403929517271,82.9359557468881,50.0923796907233,1.36292844325725,1.59273649027288,2.0
4903,Hg1Ba2Ca1Cu2O6,122.5,5,38.396692576586794,931.3543910951289,95.08277743358289,86.5496118658301,48.437556747768404,1.31072368442766,1.32894980687753,2.0
3757,Hg1Tl1Ba4Ca4Cu6O,122.5,6,72.22839687324701,666.99282563491,168.20494626271298,2961.8532263504903,23.237907644032397,7.00435349656009,65.2154714717864,2.04827519205769
8037,Hg1Ba2Ca1Cu2O6,122.0,5,38.396692576586794,931.3543910951289,95.08277743358289,86.5496118658301,48.437556747768404,1.31072368442766,1.32894980687753,2.0
3700,Hg0.75Sr1Ba1Ca2Cu3O8,122.0,6,33.6745208764351,935.826746009485,91.97701414588671,75.10382904327471,50.1429711299595,1.35174842937195,1.6184535792886001,2.0
7776,Hg1Ba2Ca1Cu2O6.24,122.0,5,37.74323389258021,937.648622889165,93.81689662084409,79.85817509577942,49.4733255108496,1.26587376301014,1.23082345198604,2.0
7774,Hg1Ba2Ca1Cu2O6.19,122.0,5,37.876336451199,936.3543052446901,94.07513006666392,81.1869579765964,49.2591136398639,1.27494501289056,1.2503389470710502,2.0
3759,Hg1Tl2Ba4Ca4Cu6O,122.0,6,76.5252046435137,662.394533727424,167.502506049751,3199.0172268536403,23.089081166493003,6.80813446209624,63.962998654114706,2.09216383728643
3257,Hg0.5Tl0.5Ba2Ca0.86Sr0.14Cu2O6,122.0,7,38.7789419962158,910.0501827468449,94.85379417086229,86.6043246337808,54.366062882003206,1.34324664272595,1.3985049613499099,2.0340757932111697
3606,Hg0.25Tl0.75Ba2Ca1.72Sr0.28Cu3O8,122.0,7,36.1354982973234,907.4926296764199,93.5097556196639,83.1871452016123,57.1714931373441,1.40063230614993,1.67400628297432,2.03837588812673
21077,Hg0.3La0.7Ba2Ca3Cu3.6Ag0.4O10,121.6,7,33.9630677835296,911.5662636342371,93.57180403850971,78.8859507865746,57.8335484918264,1.4412821900527901,1.8062322589751398,2.00065677816096
3701,Hg0.5Pb0.5Sr2Ca2Cu3O,121.0,6,60.159476654243406,713.992767838055,151.825223002995,1812.98632948123,21.907340234530697,5.823176386524191,48.262694688822,2.07851845206369
7773,Hg1Ba2Ca1Cu2O6.16,121.0,5,37.9569506344194,935.5734710351919,94.23143362485331,82.0001584863811,49.130190437923005,1.2804550256271299,1.26227483969899,2.0
7777,Hg1Ba2Ca1Cu2O6.24,121.0,5,37.74323389258021,937.648622889165,93.81689662084409,79.85817509577942,49.4733255108496,1.26587376301014,1.23082345198604,2.0
9552,Hg1Ba2Ca1Cu2O6,121.0,5,38.396692576586794,931.3543910951289,95.08277743358289,86.5496118658301,48.437556747768404,1.31072368442766,1.32894980687753,2.0
4554,Hg0.7Au0.3Ba2Ca2Cu3O,121.0,6,66.3170458862478,710.5573252177049,157.779363517904,1975.4019990086301,26.2493297975658,5.9159499471863795,43.40923965548411,2.06202849571924
3680,Hg0.8V0.2Ba2Ca2Cu3O8.3,120.0,6,34.5071151739198,932.6095093107621,92.56714397044479,76.2156345427873,53.3375608961189,1.35585858536502,1.5012376705283998,2.02261253841933
3983,Hg0.6Pb0.4Ba2Ca2Cu3O8.4,120.0,6,34.9522934541257,931.7607732809801,91.962038344358,74.7914633858451,55.5500768949638,1.3274658813056002,1.49290357930168,2.03409948888725
5488,Hg0.9Re0.1Ba2Ca1Cu2O6,120.0,6,38.3728927053982,929.1713455445649,95.15790538274379,86.8677379256147,49.4025236438768,1.34019132024383,1.34852790565502,2.02098875022088
4416,Hg0.6Pb0.4Ba2Ca2Cu3O8,120.0,6,35.6418286133906,923.80346832859,93.4690379524845,82.57004586947349,54.257079025017795,1.3881619224070099,1.6510821371370399,2.0349593842053704
8421,Hg1Ba2Ca0.86Sr0.14Cu2O6,120.0,6,38.748683403894795,930.583166670057,95.2173346550809,87.0851435102535,48.7340967529097,1.30972521425814,1.30219899433531,2.0
20064,H1W1O3,120.0,3,14.998131468192101,1179.7320831878699,64.6712682931622,5.50373382848219,111.48416478900299,0.7344330857499541,0.224966686385193,2.1689435423953998
5314,Hg1Ba2Ca1Cu2O6,120.0,5,38.396692576586794,931.3543910951289,95.08277743358289,86.5496118658301,48.437556747768404,1.31072368442766,1.32894980687753,2.0
5789,Hg1Ba2Ca2Cu3O8,120.0,5,35.6129512913689,931.716636693768,93.71403929517271,82.9359557468881,50.0923796907233,1.36292844325725,1.59273649027288,2.0
3837,Hg0.75Re0.25Sr2Ca2Cu3O,120.0,6,59.9272308546141,721.985227617572,153.11358312488,1853.4173218241897,19.5915498708325,6.0206149490737,46.7800951720649,2.07082308097848
3670,Hg0.8V0.2Ba2Ca1Cu2O6.3,119.0,6,36.7571835940439,932.546197821846,93.51071039345051,77.3000925602702,52.6823429271541,1.30296175739171,1.2341731959228899,2.03002116041796
3607,Tl2HgBa2Ca2Cu3O10,118.5,6,39.150857886751794,921.002938442133,92.2317203728805,90.75474502024029,50.9091507120165,1.27215102005827,1.48062959160325,2.08275948798482
8358,Hg1Ba2Ca2Cu3O8.28,118.5,5,35.1262051795191,937.2312133324199,92.641857055684,77.3408185909213,51.0012429735368,1.32104668075219,1.4844690490843897,2.0
3980,Hg0.9Pb0.1Ba2Ca2Cu3O8.25,118.0,6,35.1842578874885,934.683453032389,92.69463578952958,77.828049791568,51.9152234179792,1.33140215701129,1.50883760562397,2.00854926279015
5655,Hg1Ba2Ca2Cu3O8,118.0,5,35.6129512913689,931.716636693768,93.71403929517271,82.9359557468881,50.0923796907233,1.36292844325725,1.59273649027288,2.0
3673,Hg0.8W0.2Ba2Ca1Cu2O6.4,118.0,6,37.2751006287821,937.674031742935,93.190892589092,76.2502999420678,53.4765004761803,1.2934081768219599,1.22985742061179,2.03575495143428
3674,Hg0.9W0.1Ba2Ca1Cu2O6.2,118.0,6,37.822548449283204,934.5606710125801,94.11657648313499,81.1525792873945,50.9360080060345,1.30189522493973,1.27763211902209,2.01809137183771
4555,Hg0.6Au0.4Ba2Ca2Cu3O,118.0,6,66.3036150898711,709.584506800349,157.809855998412,1983.2070476761498,27.751213276019502,6.02856861045287,45.206949231448405,2.08312925584501
6204,Tl1.4Hg0.6Ba2Ca2Cu3O,118.0,6,74.3139153761484,685.08995203503,156.940916701914,2325.57059818746,24.4994567830012,5.5663599578345,41.904896968189504,2.11681435473951
4413,Hg0.9Pb0.1Ba2Ca2Cu3O8,118.0,6,35.620168427696704,929.732012511617,93.6527288190677,82.8443265388327,51.1025827567557,1.36919348230007,1.6071267034882,2.0086831345838503
3758,Hg1Tl2Ba4Ca2Cu4O,117.5,6,86.1913629364056,662.3219972600219,167.44041537969,3062.47664862865,23.5514976551625,6.00289248483496,41.827995311940604,2.1192680453341
3669,Hg1Ba2Ca1Cu2O6,117.0,5,38.396692576586794,931.3543910951289,95.08277743358289,86.5496118658301,48.437556747768404,1.31072368442766,1.32894980687753,2.0
7462,Hg1.4Tl0.6Ba2Ca3Cu4O,116.0,6,69.5849894955375,706.058404626293,159.662306678925,2538.09829391387,20.1302554368086,5.94943763037434,51.392470739585896,2.04096030729891
5433,Hg1Ba2Ca3Cu4O,116.0,5,63.1353145861695,703.959350298849,159.466216363683,2195.69850457856,22.0900917580564,6.27772771502119,55.248299072547105,2.0
7693,Hg1Ba2Ca0.86Sr0.14Cu2O6,116.0,6,38.748683403894795,930.583166670057,95.2173346550809,87.0851435102535,48.7340967529097,1.30972521425814,1.30219899433531,2.0
6137,Hg1Ba2Ca1Cu2O6,116.0,5,38.396692576586794,931.3543910951289,95.08277743358289,86.5496118658301,48.437556747768404,1.31072368442766,1.32894980687753,2.0
3834,Hg1Ba2Ca3Cu4O10,116.0,5,34.040541120616396,931.934051678372,92.90227223875591,80.8405931337307,51.11228831118711,1.3952441162661102,1.77551825167279,2.0
4710,Hg1Ba2Ca3Cu4O1,115.0,5,63.1353145861695,703.959350298849,159.466216363683,2195.69850457856,22.0900917580564,6.27772771502119,55.248299072547105,2.0
3677,Hg0.8Cr0.2Ba2Ca1Cu2O6.1,115.0,6,37.278652350952704,927.340133387659,94.500790314808,82.7933539524509,52.02330592842521,1.3392822935321103,1.3393372558847199,2.03664951158801
5315,Hg1Ba2Ca2Cu3O8,115.0,5,35.6129512913689,931.716636693768,93.71403929517271,82.9359557468881,50.0923796907233,1.36292844325725,1.59273649027288,2.0
4711,Hg1Ba2Ca3Cu4O2,115.0,5,56.3107909747259,741.498198265277,144.283411423362,1191.3178973877,25.802728451995602,4.75169274015388,29.2306574821664,2.0
3639,Hg0.8V0.2Ba2Ca1Cu2O6.3,115.0,6,36.7571835940439,932.546197821846,93.51071039345051,77.3000925602702,52.6823429271541,1.30296175739171,1.2341731959228899,2.03002116041796
14218,H1Br3C61,115.0,3,12.618189401138801,1091.40169210456,67.8103099007407,1962.79270320276,158.992903302822,84.7511542881647,91.2263877791414,3.9561276817282796
19041,Tl0.8Hg0.2Ba2Ca1.95Sm0.05Cu3O9,114.1,7,34.138018982873895,926.816951973846,89.763026830466,65.20308343096579,60.7334037713155,1.26038433642488,1.3461242136493603,2.04096030729891
8247,Hg0.8Mn0.2Ba2Ca1Cu2O6.2,114.0,6,37.054497499839705,931.424103024789,93.93042156424542,80.1340242340376,49.3020219690471,1.3102082566716398,1.24486615845556,2.02285574685044
7463,Hg1.2Tl0.8Ba2Ca3Cu4O,114.0,6,69.6067197902222,699.7850927106531,159.418190073043,2532.48359143917,21.0303872868354,6.009884784007981,52.880330353869,2.0547993181274298
5320,Hg1Ba2Ca3Cu4FO,114.0,6,57.12279003316811,756.881209461346,142.686780839465,1208.44568296484,27.6695658429358,4.814672092443571,29.331367864095697,1.88774862536339
4812,Hg1.4Tl0.6Ba2Ca3Cu4O,114.0,6,69.5849894955375,706.058404626293,159.662306678925,2538.09829391387,20.1302554368086,5.94943763037434,51.392470739585896,2.04096030729891
3379,Hg1Ba2Ca1Cu2O6,113.0,5,38.396692576586794,931.3543910951289,95.08277743358289,86.5496118658301,48.437556747768404,1.31072368442766,1.32894980687753,2.0
19045,Tl0.8Hg0.2Ba2Ca1.95Yb0.05Cu3O9,112.2,7,34.152136090823,927.1172971964281,89.7446554621273,65.1814943219625,60.7334037713155,1.26001796691379,1.3504808620261899,2.04096030729891
7464,Hg1Tl1Ba2Ca3Cu4O,112.0,6,69.6284568709353,693.567519020254,159.17444671065599,2526.88130963546,21.9707688669253,6.0709460895345195,54.41126488165521,2.06873216626383
5865,Hg0.7Bi0.3Sr2Ca2Cu3O8.15,112.0,6,33.4613484008171,938.7186557256309,91.1804098297165,76.59800072201709,49.084032448904296,1.37955774675394,1.66379945125734,2.0343331220351697
5319,Hg1Ba2Ca3Cu4O,111.0,5,63.1353145861695,703.959350298849,159.466216363683,2195.69850457856,22.0900917580564,6.27772771502119,55.248299072547105,2.0
5432,Hg1Ba2Ca4Cu5O,111.0,5,60.9967829641764,697.440090459702,160.709077921962,2381.87201111376,22.0047077576298,6.80233762849985,71.0281685833782,2.0
5492,Bi2Sr1.7Hg0.3Ca2Cu3O,111.0,6,70.0246561958813,712.43071497481,147.920191610755,2201.2278494752,31.1747773034228,6.72843284432962,35.8064612550201,2.40224886796286
3891,Hg1Ba2Ca2Cu3O,110.7,5,66.3573546012436,713.483790009964,157.687921422903,1952.1706737785,22.2140094483167,5.59056034827662,38.433781433833204,2.0
7791,Hg1Ba2Ca2Cu3O8,110.4,5,35.6129512913689,931.716636693768,93.71403929517271,82.9359557468881,50.0923796907233,1.36292844325725,1.59273649027288,2.0
5339,Hg1Ba2Ca2Cu3O,110.3,5,66.3573546012436,713.483790009964,157.687921422903,1952.1706737785,22.2140094483167,5.59056034827662,38.433781433833204,2.0
3979,Hg1Ba2Ca2Cu3O8.22,110.0,5,35.2285356289318,936.062832289238,92.8674669504949,78.4911625335118,50.8077636638615,1.3297909924005402,1.50672362864501,2.0
5853,Hg1.2Tl0.8Ba2Ca3Cu4O,110.0,6,69.6067197902222,699.7850927106531,159.418190073043,2532.48359143917,21.0303872868354,6.009884784007981,52.880330353869,2.0547993181274298
3676,Hg0.8Cr0.2Ba2Ca1Cu2O6.1,110.0,6,37.278652350952704,927.340133387659,94.500790314808,82.7933539524509,52.02330592842521,1.3392822935321103,1.3393372558847199,2.03664951158801
4412,Hg1Ba2Ca2Cu3O8,110.0,5,35.6129512913689,931.716636693768,93.71403929517271,82.9359557468881,50.0923796907233,1.36292844325725,1.59273649027288,2.0
7468,Hg1Tl1Ba2Ca3Cu4O12,110.0,6,34.4611406209188,941.1676474878641,89.71713211474409,70.6980614956088,53.7252625586249,1.24750330784964,1.41939434236276,2.03557044853652
3976,Hg0.5Pb0.5Ba2Ca4Cu5O12.5,110.0,6,32.5675137898484,932.1085706763009,90.9448340753376,72.9519457053693,56.4473581927046,1.3851871398107098,1.8015737696198701,2.0284927739346497
2988,Nd0.5Ca0.5Ba2Cu2HgO6,110.0,6,40.5012307329261,927.350364950493,95.32085328785541,92.1664559337838,53.9534937983261,1.3006771188888702,1.19922599416648,2.0340757932111697
3687,Hg0.8Cr0.2Ba2Ca2Cu3O8.1,110.0,6,34.8470361525949,928.694674705606,93.2910145279364,80.2371955507794,52.84342957903029,1.38485075545925,1.60028299640371,2.02748181579032
8476,Hg0.7Pb0.3Sr2Ca2Cu3O,110.0,6,60.1161487164499,719.426597740475,152.178917995082,1820.1261427727698,20.406041621455604,5.72899051367535,46.7436800812177,2.04674778399355
4081,Hg1Ba2Ca4Cu5O12,110.0,5,33.031029877161195,932.0790231860069,92.3650044525864,79.4731785315534,51.803738081714705,1.41721246324374,1.9088828745211899,2.0
7778,Hg1Ba2Ca1Cu2O6.27,110.0,5,37.6641156636,938.421001068647,93.66330408214459,79.0764721490678,49.6014575184249,1.2604972320649501,1.21933570542895,2.0
5322,Hg1Ba2Ca4Cu5FO,109.0,6,56.1205530999,742.6402884423401,146.02004308335302,1419.37621412274,26.6973680648874,5.38759549892818,40.5447033949766,1.90339030602124
5863,Hg0.7Bi0.3Sr2Ca2Cu3O8.15,108.0,6,33.4613484008171,938.7186557256309,91.1804098297165,76.59800072201709,49.084032448904296,1.37955774675394,1.66379945125734,2.0343331220351697
17575,Hg1Ba2Ca4Cu5O,108.0,5,60.9967829641764,697.440090459702,160.709077921962,2381.87201111376,22.0047077576298,6.80233762849985,71.0281685833782,2.0
6202,Tl1.7Hg0.3Ba2Ca1Cu2O,108.0,6,81.9206711861767,677.084436017627,153.825676264833,2056.68558090495,27.917386940272603,4.8501032170590195,27.7225205027703,2.17996433381738
3756,Hg1Tl1Ba4Ca2Cu4O,108.0,6,80.65271754052308,668.335270648896,168.35444093068,2759.7470700313106,23.786466290155,6.170099981374039,41.5232020614151,2.06336223306145
2989,Nd0.6Ca0.4Ba2Cu2.2Hg0.8O6,108.0,6,40.1589870958835,921.9250061971229,95.1067479942202,92.6934694709515,59.30607383321671,1.33698058660234,1.25322549964114,2.04096030729891
7465,Hg0.8Tl1.2Ba2Ca3Cu4O,107.6,6,69.65020073979579,687.405188322309,158.93107602108998,2521.2914210261397,22.9531999587104,6.132627786826741,55.986521381575,2.08275948798482
3760,Hg1Tl2Ba4Ca4Cu6O,107.5,6,76.5252046435137,662.394533727424,167.502506049751,3199.0172268536403,23.089081166493003,6.80813446209624,63.962998654114706,2.09216383728643
3702,Hg0.5Pb0.5Sr2Ca2Cu3O,107.0,6,60.159476654243406,713.992767838055,151.825223002995,1812.98632948123,21.907340234530697,5.823176386524191,48.262694688822,2.07851845206369
17216,Hg1Ba2Ca4Cu5O,107.0,5,60.9967829641764,697.440090459702,160.709077921962,2381.87201111376,22.0047077576298,6.80233762849985,71.0281685833782,2.0
4083,Hg1Ba2Ca5Cu6O14,107.0,5,32.328332205436,932.182588069874,91.9831451041579,78.51063782477321,52.3033503484445,1.43311559627365,2.0102335876488797,2.0
5862,Hg0.5Bi0.5Sr2Ca2Cu3O8.35,107.0,6,33.1773257681594,938.4558226345979,90.26988327165691,72.6673767915728,52.301052112758704,1.3750656103695802,1.58099066526716,2.0568348155205802
5861,Hg0.7Bi0.3Sr2Ca2Cu3O8.35,107.0,6,33.160699696874296,942.5805516240961,90.4675545969483,72.956723530016,49.7281507709371,1.3490711210014799,1.5817027833689699,2.0339096047696104
7125,Hg1Ba2Ca2Cu3O8.22,107.0,5,35.2285356289318,936.062832289238,92.8674669504949,78.4911625335118,50.8077636638615,1.3297909924005402,1.50672362864501,2.0
5654,Hg1Ba2Ca2Cu3O8,107.0,5,35.6129512913689,931.716636693768,93.71403929517271,82.9359557468881,50.0923796907233,1.36292844325725,1.59273649027288,2.0
17963,Hg1Ba2Ca5Cu6O,106.9,5,59.4747041481433,692.6977025376359,161.6266619265,2528.35826068597,21.9423026495328,7.214712627787089,85.397639624262,2.0
21080,Hg0.3La0.7Ba2Ca3Cu2Ag2O10,106.7,7,35.4316460580131,910.134044080927,94.5440664750693,79.88717478763121,58.10398907765389,1.4243397411589,1.81671278102631,1.89273664345257
5431,Hg1Ba2Ca4Cu5O,106.0,5,60.9967829641764,697.440090459702,160.709077921962,2381.87201111376,22.0047077576298,6.80233762849985,71.0281685833782,2.0
3696,Hg0.95Mo0.05Sr2Ca2Cu3O,106.0,6,59.805731454650896,726.1018409499941,152.800419481109,1828.09351409765,18.745590860589,5.6767841193919,45.2573948368238,2.01224413062132
3697,Hg0.75Mo0.05Sr2Ca2Cu3O,106.0,6,58.1832684129815,720.7411958061169,152.410128464608,1746.78191106439,19.8530202528674,5.79512743002832,47.0360366881048,2.01252327575545
19046,Tl0.8Hg0.2Ba2Ca1.9Yb0.1Cu3O9,105.7,7,34.299384761799196,927.1795037450079,89.78024870880091,65.45896249689821,61.1975149500799,1.25963431028811,1.34400319329504,2.04339569502209
17965,Hg1Ba2Ca7Cu8O,105.1,5,57.4532183848374,686.260331351255,162.890798991579,2743.5213693957603,21.857192882055504,7.8198252305047795,109.885507926731,2.0
17967,Hg1Ba2Ca9Cu10O,105.1,5,56.1720224249574,682.094310797367,163.72055816716698,2893.6152408700896,21.8018644469342,8.24154799925856,129.523899508411,2.0
17966,Hg1Ba2Ca8Cu9O,105.1,5,56.748033426249,683.975797288921,163.34466865545798,2824.7245848715,21.826876607581703,8.04802270979363,120.23907247745599,2.0
17973,Hg1Ba2Ca15Cu16O,105.1,5,54.1463693493162,675.363711418687,165.080936895763,3155.830051637,21.712057756743196,8.97758135062693,169.295481864014,2.0
17971,Hg1Ba2Ca13Cu14O,105.1,5,54.6404343386654,677.02206126426,164.743450689058,3088.84895962638,21.7342335230269,8.78964989999975,158.447038337982,2.0
17972,Hg1Ba2Ca14Cu15O,105.1,5,54.3778713264262,676.142126811724,164.92233463096,3124.19023990865,21.722470827662896,8.88881526602514,164.11047392236298,2.0
17968,Hg1Ba2Ca10Cu11O,105.1,5,55.6926939661372,680.517862442504,164.036973746006,2952.78012424528,21.7808763835592,8.40770094107674,137.874997513972,2.0
17969,Hg1Ba2Ca11Cu12O,105.1,5,55.287604659492295,679.177836112626,164.306995236271,3004.13305583258,21.763013600108,8.5518781068664,145.41226336216002,2.0
7772,Hg1Ba2Ca1Cu2O6.14,105.0,5,38.011010616599,935.051134793365,94.3362102476473,82.5490713031547,49.044076240703404,1.28415679601374,1.27032847387232,2.0
3678,Hg1Ba2Ca1Cu2O6,105.0,5,38.396692576586794,931.3543910951289,95.08277743358289,86.5496118658301,48.437556747768404,1.31072368442766,1.32894980687753,2.0
7784,Hg1Ba2Ca2Cu3O8.2,105.0,5,35.2628808372319,935.6717744459891,92.94316440585871,78.88031723480721,50.74311633043779,1.33273307977431,1.5142528070538899,2.0
17970,Hg1Ba2Ca12Cu13O,104.8,5,54.9407554233751,678.024759041116,164.540129105001,3049.11906919781,21.7476264072256,8.67815158390151,152.23979972173998,2.0
17964,Hg1Ba2Ca6Cu7O,104.8,5,58.336439445995396,689.0929404780791,162.331877220782,2646.42709737913,21.8947005385711,7.54684746154299,98.3182182527745,2.0
7785,Hg1Ba2Ca2Cu3O8.2,104.0,5,35.2628808372319,935.6717744459891,92.94316440585871,78.88031723480721,50.74311633043779,1.33273307977431,1.5142528070538899,2.0
5864,Hg0.7Bi0.3Sr2Ca2Cu3O8.65,104.0,6,32.7280871382478,948.2278284251669,89.44032376469141,67.9657244847637,50.680439634612,1.30591362055957,1.4694359014978602,2.03329356368533
3984,Hg0.5Pb0.5Ba2Ca2Cu3O8.45,103.0,6,34.8762472433088,930.8003928931889,91.72207758212959,73.81773332662259,56.801813556121395,1.3261722904906201,1.48769372670247,2.04258361383538
4417,Hg0.5Pb0.5Ba2Ca2Cu3O8,103.0,6,35.6490516018469,921.835699770431,93.4078877634516,82.4788209255516,55.3512707548466,1.3945429534029201,1.66599949737492,2.04379429730823
3761,Hg1Tl1Sr4Ca2Cu4O,102.5,6,70.2379820291255,686.785201010773,161.042138432461,2525.22237769853,18.249387656916397,6.170099981374039,50.9507994407221,2.06336223306145
5860,Hg0.8Bi0.2Sr2Ca2Cu3O8.35,102.0,6,33.152389785911005,944.6497095713271,90.5665525217843,73.10182865792959,48.4895609244798,1.3362587377735,1.58205896269434,2.0225429986634698
7771,Hg1Ba2Ca1Cu2O6.13,102.0,5,38.038136419854204,934.789430479469,94.3887719504463,82.8255874287827,49.0009694583784,1.28601628329259,1.27438456232098,2.0
7783,Hg1Ba2Ca2Cu3O8.16,101.0,5,35.3319274002202,934.887247948119,93.095307730424,79.6673501885111,50.613589802377604,1.33865876492794,1.5294808348082098,2.0
3836,Hg0.75Re0.25Sr2Ca2Cu3O,100.0,6,59.9272308546141,721.985227617572,153.11358312488,1853.4173218241897,19.5915498708325,6.0206149490737,46.7800951720649,2.07082308097848
7779,Hg1Ba2Ca1Cu2O6.3,100.0,5,37.5855480156411,939.190243139407,93.51071039345051,78.3061784197785,49.729293917979795,1.25516959711558,1.2080104345587601,2.0
4082,Hg1Ba2Ca5Cu6O14,100.0,5,32.328332205436,932.182588069874,91.9831451041579,78.51063782477321,52.3033503484445,1.43311559627365,2.0102335876488797,2.0
4080,Hg1Ba2Ca4Cu5O12,100.0,5,33.031029877161195,932.0790231860069,92.3650044525864,79.4731785315534,51.803738081714705,1.41721246324374,1.9088828745211899,2.0
3165,Hg0.67Tl1.33Ba2Ca1Cu2O8,100.0,6,38.2112197766004,934.5837143898531,89.53196557173331,69.309811036174,55.9924917181193,1.1329246791841598,1.03743047782122,2.07321059990919
3771,Hg0.7Pb0.3Sr2Ca0.7Y0.3Cu2O,100.0,7,65.3933129598873,737.8887476264149,148.57308234709998,1552.0422154964901,21.970023081252698,4.8682463942374,25.145664349516302,2.0964188182390497
4557,Hg0.4Au0.6Ba2Ca2Cu3O,100.0,6,66.2767616567445,707.642863776189,157.87085863952,1998.90978289025,31.017692525272103,6.26027832583961,49.0287975101106,2.12598075857908
5429,Hg1Ba2Ca4Cu5O,100.0,5,60.9967829641764,697.440090459702,160.709077921962,2381.87201111376,22.0047077576298,6.80233762849985,71.0281685833782,2.0
6082,Hg0.75Re0.22Ba2Ca5Cu6O,100.0,6,59.2651437921414,689.3212646329849,161.83365939405002,2536.22920626615,22.8415317098531,7.520484293499121,88.03907168461541,2.0371623992563603
4556,Hg0.5Au0.5Ba2Ca2Cu3O,100.0,6,66.2901870135536,708.6130202609979,157.840354371904,1991.04293502092,29.3390286239818,6.143331132850901,47.0791074673101,2.10444594027968
3258,Hg0.5Tl0.5Ba2Ca0.86Sr0.14Cu2O6,100.0,7,38.7789419962158,910.0501827468449,94.85379417086229,86.6043246337808,54.366062882003206,1.34324664272595,1.3985049613499099,2.0340757932111697
8857,Hg1Ba2Cu1O4,98.0,4,44.633970127595205,930.6303223595621,97.8805189050267,94.2561434251903,45.2901082155966,1.21223642994745,0.9252047953140269,2.0
5321,Hg1Ba2Ca4Cu5O,98.0,5,60.9967829641764,697.440090459702,160.709077921962,2381.87201111376,22.0047077576298,6.80233762849985,71.0281685833782,2.0
7755,Hg1Ba2Cu1O4.12,98.0,4,43.9623460976631,935.37737932253,96.85522092479981,88.5979743952243,46.063844203000095,1.1822035038954901,0.877918870152654,2.0
9065,Hg1Ba2Cu1O4.081,98.0,4,44.1773259158305,933.847413867058,97.1839254107825,90.38037045808929,45.813469012448905,1.1917842832785,0.892862942038821,2.0
7782,Hg1Ba2Ca2Cu3O8.17,98.0,5,35.314621054151395,935.0836816869149,93.05717797042749,79.4694928581033,50.6460004438379,1.33717212664957,1.5256524500675601,2.0
6589,Hg1Ba2Cu1O4.09,98.0,4,44.127437855435495,934.2015692556059,97.1076901064357,89.96435815282341,45.871340790001405,1.18955824888835,0.889379041621452,2.0
7780,Hg1Ba2Ca1Cu2O6.31,98.0,5,37.5594801882823,939.445963504469,93.4600661498818,78.05191246925351,49.771840464064596,1.25340447767467,1.20427093997145,2.0
6054,Hg0.7Cr0.3Sr2Ca2Cu3O,98.0,6,57.4086301502168,717.2260222999549,152.560020177903,1792.6906309055498,20.8089545549704,6.0143119806764105,48.3086492693925,2.0745983946059
19042,Tl0.8Hg0.2Ba2Ca1.9Sm0.1Cu3O9,97.9,7,34.271034673243605,926.5788703006419,89.81700978010029,65.50233169940411,61.1975149500799,1.2603669326973201,1.3353456775572101,2.04339569502209
6482,Hg1Ba2Cu1O4.162,97.4,4,43.7342792160609,937.0114442884509,96.5059690638871,86.7362234109452,46.3323106138494,1.17207296151906,0.86226038763692,2.0
6478,Hg1Ba2Cu1O4.15,97.2,4,43.7990805904842,936.545996716824,96.60525957718059,87.26217477752371,46.2557293642416,1.17494787660177,0.8666891169984341,2.0
3025,Hg1Ba2Cu1O4,97.0,4,44.633970127595205,930.6303223595621,97.8805189050267,94.2561434251903,45.2901082155966,1.21223642994745,0.9252047953140269,2.0
5316,Hg1Ba2Cu1FO4,97.0,5,40.592801732012894,993.7582878042191,89.0981777058584,60.316160255198405,56.463097381303704,1.02163764814082,0.62651492138479,1.8517494245745802
5970,Hg0.8Ba2Cu1.2O4,97.0,4,43.3695575869004,923.668549141728,97.4777644088047,93.289273757952,50.5325898047769,1.2662609867569,1.01932440537142,2.0
6483,Hg0.95Re0.05Ba2Cu1O4.372,97.0,5,42.6259937847999,943.388475575311,94.88374589005659,78.4538296058138,48.335110184346,1.14221839344794,0.7985219562087429,2.0150198420701297
7053,Hg1Ba2Cu1O4.18,97.0,4,43.637612309033095,937.707486333223,96.357769704174,85.95609286178801,46.446997597350595,1.16778951149554,0.8556838050824471,2.0
7326,Hg1Ba2Cu1O4.22,97.0,4,43.4250678970576,939.245162233174,96.0315661642603,84.2594349923871,46.7010645788153,1.15839319628751,0.8413492054975971,2.0
8079,Hg1Ba2Cu1O4.13,97.0,4,43.907722790936006,935.767714419267,96.77162363721371,88.14935302078008,46.1278745532376,1.17977404093261,0.8741503161580629,2.0
7640,Hg1Ba2Cu1O4.23,97.0,4,43.372415387188795,939.6276366918021,95.9506821652413,83.8430680389901,46.764410712043706,1.15607013989232,0.837824732970907,2.0
4681,Hg1Ba2Cu1O4.09,97.0,4,44.127437855435495,934.2015692556059,97.1076901064357,89.96435815282341,45.871340790001405,1.18955824888835,0.889379041621452,2.0
8636,Hg1Ba2Cu1O4.15,96.8,4,43.7990805904842,936.545996716824,96.60525957718059,87.26217477752371,46.2557293642416,1.17494787660177,0.8666891169984341,2.0
6484,Hg0.9Re0.1Ba2Cu1O4.425,96.8,5,42.3453342879954,943.774331042683,94.5310188637912,76.7017973341544,49.35346317015139,1.1485511144719098,0.7897942506468231,2.02996138496989
